Word;DocNumber;TFIDF
structur;370;0.007937
structur;400;0.012346
structur;481;0.014706
structur;500;0.030303
structur;516;0.017241
structur;530;0.010753
structur;1194;0.017857
structur;1223;0.021277
structur;496;0.017544
structur;1139;0.011765
sure;120;0.015873
launch;120;0.015873
unavail;120;0.015873
outweigh;120;0.015873
outweigh;448;0.020408
dane;121;0.012195
dane;243;0.016129
dane;411;0.016949
dane;647;0.014925
bearn;121;0.012195
bearn;243;0.016129
bearn;689;0.013514
culturemedium;121;0.012195
pinocytosi;121;0.012195
robertson;121;0.012195
bafalluy;121;0.012195
overload;121;0.012195
endocytosi;121;0.012195
exocytosi;121;0.012195
inconst;121;0.012195
certainli;121;0.012195
certainli;360;0.010204
certainli;397;0.010204
certainli;559;0.006757
obligatori;121;0.012195
obligatori;236;0.016393
obligatori;342;0.014706
obligatori;750;0.021739
obligatori;968;0.010417
unclear;121;0.012195
unclear;157;0.041667
unclear;163;0.012987
unclear;306;0.009259
unclear;605;0.018868
unclear;745;0.008547
unclear;1143;0.012658
presumpt;122;0.013333
presumpt;572;0.012048
presumpt;627;0.010753
presumpt;762;0.014706
presumpt;1031;0.015152
pathophysiolog;122;0.013333
pathophysiolog;147;0.014286
pathophysiolog;370;0.015873
pathophysiolog;430;0.009901
pathophysiolog;601;0.020408
pathophysiolog;943;0.012987
pathophysiolog;197;0.011905
pathophysiolog;241;0.014925
pathophysiolog;461;0.050000
pathophysiolog;498;0.015385
pathophysiolog;538;0.015625
pathophysiolog;694;0.012346
pathophysiolog;726;0.009901
pathophysiolog;793;0.029412
pathophysiolog;875;0.009615
pathophysiolog;1016;0.010989
pathophysiolog;1213;0.016667
pathophysiolog;1223;0.021277
anaphylatoxin;122;0.026667
anaphylatoxin;306;0.009259
anaphylatoxin;572;0.012048
anaphylatoxin;892;0.008929
togeth;122;0.013333
togeth;163;0.012987
togeth;166;0.021739
togeth;212;0.022727
togeth;258;0.009009
togeth;375;0.013514
togeth;430;0.009901
togeth;553;0.009709
togeth;559;0.006757
togeth;631;0.013889
togeth;652;0.011765
togeth;745;0.008547
togeth;763;0.032258
togeth;819;0.014286
togeth;838;0.014925
togeth;1011;0.032258
togeth;1166;0.023810
togeth;1168;0.021277
togeth;1195;0.018182
togeth;1197;0.006897
togeth;1216;0.013158
togeth;1237;0.011494
bioassay;122;0.013333
bioassay;306;0.009259
bioassay;392;0.010204
bioassay;442;0.012346
bioassay;484;0.009615
bioassay;572;0.012048
bioassay;707;0.020408
bioassay;726;0.019802
bioassay;738;0.017544
bioassay;748;0.009259
bioassay;749;0.007752
bioassay;957;0.019608
bioassay;966;0.032258
bioassay;1075;0.018182
bioassay;1076;0.016129
bioassay;1207;0.013158
bioassay;1209;0.022727
bioassay;1212;0.021277
bioassay;235;0.011364
bioassay;444;0.017544
bioassay;646;0.010526
favor;122;0.013333
favor;233;0.027027
favor;696;0.016949
favor;883;0.035714
favor;1020;0.016949
favor;145;0.016667
favor;416;0.011111
favor;460;0.017857
favor;888;0.024390
favor;993;0.012048
molecular;122;0.013333
molecular;139;0.009804
molecular;214;0.021739
molecular;215;0.008850
molecular;223;0.019231
molecular;230;0.019231
molecular;249;0.033333
molecular;256;0.016949
molecular;386;0.016949
molecular;391;0.037037
molecular;435;0.013889
molecular;442;0.012346
molecular;444;0.017544
molecular;532;0.007092
molecular;536;0.022727
molecular;561;0.021277
molecular;565;0.014493
molecular;571;0.015152
molecular;572;0.012048
molecular;573;0.011494
molecular;574;0.016129
molecular;640;0.023256
molecular;669;0.015625
molecular;675;0.015152
molecular;681;0.021277
molecular;723;0.030303
molecular;748;0.009259
molecular;749;0.007752
molecular;779;0.010309
molecular;891;0.020833
molecular;892;0.008929
molecular;950;0.016393
molecular;1053;0.025641
molecular;1172;0.012987
molecular;1202;0.011494
inact;122;0.013333
inact;572;0.012048
dyskinesia;122;0.013333
dyskinesia;249;0.033333
dyskinesia;306;0.009259
dyskinesia;383;0.016667
dyskinesia;501;0.012346
dyskinesia;572;0.012048
dyskinesia;726;0.009901
dyskinesia;738;0.008772
dyskinesia;748;0.009259
dyskinesia;749;0.007752
dyskinesia;869;0.021277
dyskinesia;949;0.013514
dyskinesia;957;0.019608
dyskinesia;1212;0.021277
cdf;122;0.013333
cdf;484;0.009615
cdf;572;0.012048
cdf;726;0.009901
cdf;738;0.008772
convert;122;0.013333
convert;393;0.014286
convert;1053;0.025641
epsilonaminocaproicacid;122;0.013333
eaca;122;0.013333
eaca;306;0.009259
carboxypeptidaseblik;122;0.013333
accumul;122;0.013333
accumul;1141;0.027778
accumul;140;0.015385
accumul;197;0.011905
accumul;305;0.012346
accumul;312;0.011111
accumul;333;0.006289
accumul;624;0.035714
accumul;625;0.044444
accumul;686;0.011765
accumul;742;0.009615
accumul;795;0.013514
accumul;831;0.019231
accumul;867;0.028169
accumul;891;0.020833
accumul;961;0.013333
accumul;982;0.016129
accumul;1000;0.007812
accumul;1063;0.029412
accumul;180;0.014706
accumul;895;0.016667
accumul;1185;0.012346
accumul;1207;0.013158
eacatr;122;0.013333
eacatr;306;0.009259
cdfposit;122;0.013333
cdfposit;738;0.008772
carboxypeptidaseb;122;0.013333
deficientin;122;0.013333
ascorb;123;0.016129
act;123;0.032258
act;1026;0.031250
act;287;0.015873
act;484;0.009615
act;765;0.013514
act;542;0.010204
exert;123;0.016129
exert;992;0.021277
bacteriostat;123;0.016129
oxid;123;0.016129
oxid;283;0.020833
oxid;601;0.020408
oxid;676;0.007299
inoculum;123;0.016129
sulphamethoxazol;123;0.016129
sulphamethoxazol;255;0.026316
sulphamethoxazol;1082;0.045455
trimethoprim;123;0.016129
trimethoprim;255;0.026316
trimethoprim;1010;0.023256
trimethoprim;1082;0.045455
trimethoprim;1086;0.010309
septrin;123;0.016129
ampicillin;123;0.016129
ampicillin;1042;0.019608
chloramphenicol;123;0.016129
chloramphenicol;648;0.021277
chloramphenicol;1010;0.023256
chloramphenicol;1086;0.010309
chloramphenicol;1090;0.012346
colistin;123;0.016129
colistin;615;0.014286
sulphat;123;0.016129
sulphat;222;0.029412
sulphat;1081;0.021739
sulphat;1175;0.028986
sulphat;789;0.035714
synergist;123;0.016129
synergist;742;0.009615
mice;123;0.016129
mice;263;0.009009
mice;745;0.008547
mice;917;0.015152
mice;1143;0.012658
mice;1204;0.011765
erythromycinascorb;123;0.016129
milligramm;123;0.016129
administ;123;0.016129
administ;159;0.020833
administ;238;0.018182
administ;317;0.012195
administ;337;0.023810
administ;395;0.017857
administ;424;0.011111
administ;458;0.012658
administ;460;0.017857
administ;508;0.008130
administ;540;0.020000
administ;542;0.010204
administ;544;0.028571
administ;616;0.017544
administ;679;0.017857
administ;693;0.012821
administ;734;0.012500
administ;742;0.009615
administ;758;0.018519
administ;791;0.016667
administ;804;0.009091
administ;815;0.018519
administ;945;0.016129
administ;1003;0.009615
administ;1071;0.014286
administ;1101;0.018182
administ;1197;0.006897
administ;1198;0.023810
administ;326;0.010989
bactrim;123;0.016129
roch;123;0.016129
net;124;0.017544
net;484;0.009615
net;689;0.013514
net;961;0.013333
net;1120;0.008065
net;1167;0.012195
net;1172;0.012987
eccrin;124;0.017544
eccrin;707;0.020408
diploid;124;0.017544
diploid;576;0.024390
diploid;625;0.022222
diploid;766;0.017544
diploid;840;0.013158
ouabainbind;124;0.017544
ouabainbind;655;0.011494
kinet;124;0.017544
kinet;453;0.011364
kinet;568;0.015385
kinet;576;0.024390
kinet;624;0.035714
kinet;625;0.044444
kinet;660;0.009009
kinet;850;0.023256
kinet;1021;0.018519
kinet;1055;0.023256
kinet;1139;0.011765
kinet;1222;0.013889
kinet;171;0.032258
kfree;124;0.017544
phosphatebuff;124;0.017544
salin;124;0.017544
salin;224;0.012987
salin;542;0.010204
salin;684;0.017544
salin;1003;0.009615
salin;1200;0.013889
salin;190;0.014085
hela;124;0.017544
hela;143;0.015873
ouabain;124;0.017544
ouabain;125;0.014286
ouabain;655;0.011494
ouabain;765;0.013514
ouabain;766;0.017544
ouabain;958;0.040000
ouabain;973;0.012821
quissel;125;0.014286
pitot;125;0.014286
nak;125;0.014286
nak;308;0.015873
nan;125;0.014286
nan;140;0.015385
nan;172;0.010417
nan;276;0.017544
nan;311;0.026316
nan;418;0.020408
nan;424;0.011111
nan;441;0.010417
nan;532;0.007092
nan;745;0.008547
nan;785;0.015873
nan;808;0.028571
nan;958;0.040000
nan;1120;0.008065
nan;1121;0.009091
nan;1199;0.016129
confin;125;0.014286
confin;197;0.011905
confin;253;0.019231
confin;350;0.022727
confin;550;0.008547
confin;671;0.020000
confin;703;0.010989
confin;722;0.014493
confin;837;0.025000
passiv;125;0.014286
passiv;172;0.010417
passiv;200;0.017241
passiv;418;0.020408
passiv;672;0.021277
passiv;864;0.015152
passiv;966;0.032258
passiv;1090;0.012346
ethacryn;125;0.014286
ethacryn;765;0.013514
acidsensit;125;0.014286
efflux;125;0.014286
efflux;624;0.035714
efflux;625;0.022222
efflux;958;0.040000
efflux;1201;0.012987
fundament;125;0.014286
fundament;215;0.008850
fundament;270;0.010309
fundament;386;0.016949
fundament;439;0.018868
fundament;511;0.012195
fundament;881;0.020000
fundament;926;0.017857
ethacrynicacid;125;0.014286
elucid;126;0.011905
elucid;769;0.018868
elucid;215;0.008850
elucid;431;0.011905
elucid;875;0.009615
elucid;276;0.017544
elucid;771;0.013889
elucid;777;0.027027
elucid;726;0.009901
elucid;856;0.013333
intraven;126;0.011905
intraven;146;0.021277
intraven;152;0.016129
intraven;173;0.018519
intraven;200;0.017241
intraven;208;0.011111
intraven;209;0.015625
intraven;274;0.033333
intraven;290;0.017241
intraven;314;0.007874
intraven;315;0.010989
intraven;317;0.024390
intraven;364;0.016949
intraven;396;0.023810
intraven;538;0.015625
intraven;540;0.040000
intraven;556;0.017857
intraven;585;0.015385
intraven;594;0.026316
intraven;680;0.016129
intraven;684;0.017544
intraven;758;0.018519
intraven;823;0.020833
intraven;834;0.050000
intraven;1015;0.041667
intraven;1021;0.018519
intraven;1066;0.015385
intraven;238;0.018182
intraven;458;0.012658
intraven;686;0.011765
oil;126;0.011905
oil;207;0.029412
oil;208;0.011111
oil;212;0.022727
oil;414;0.014493
oil;540;0.020000
oil;758;0.018519
oil;823;0.020833
oil;962;0.016129
oil;1127;0.018868
oil;1215;0.022727
lecithin;126;0.011905
lecithin;265;0.021739
lecithin;669;0.015625
lecithin;711;0.022222
toward;126;0.011905
toward;334;0.014286
toward;359;0.010989
toward;433;0.035714
toward;494;0.013333
toward;527;0.014493
toward;629;0.012195
toward;640;0.046512
toward;662;0.021739
toward;862;0.021739
toward;946;0.014286
toward;999;0.016393
toward;1140;0.018519
toward;1149;0.009615
toward;1162;0.015385
toward;1226;0.022727
toward;185;0.010101
toward;239;0.017544
toward;360;0.010204
toward;386;0.016949
toward;449;0.030303
toward;538;0.015625
toward;710;0.010309
toward;795;0.013514
toward;880;0.020000
toward;886;0.016393
toward;978;0.013699
toward;1206;0.011628
toward;1224;0.022222
fatti;126;0.011905
fatti;135;0.012346
fatti;207;0.029412
fatti;208;0.011111
fatti;278;0.009804
fatti;283;0.020833
fatti;286;0.014925
fatti;287;0.015873
fatti;292;0.024390
fatti;299;0.013699
fatti;314;0.007874
fatti;317;0.012195
fatti;322;0.010204
fatti;339;0.038462
fatti;414;0.014493
fatti;522;0.010526
fatti;538;0.015625
fatti;539;0.017544
fatti;540;0.020000
fatti;581;0.018182
fatti;604;0.018519
fatti;662;0.021739
fatti;669;0.015625
fatti;752;0.032258
fatti;758;0.018519
fatti;919;0.015873
fatti;924;0.027778
fatti;962;0.016129
fatti;970;0.027027
fatti;1030;0.015152
fatti;1039;0.017544
fatti;1050;0.032258
fatti;1066;0.015385
fatti;1116;0.018182
fatti;1168;0.021277
fatti;1215;0.022727
fatti;1239;0.019231
spectra;126;0.011905
spectra;675;0.015152
turn;126;0.011905
turn;540;0.020000
turn;748;0.009259
turn;435;0.013889
turn;1204;0.011765
prostaglandin;126;0.011905
prostaglandin;540;0.020000
prostaglandin;803;0.027778
prostaglandin;208;0.011111
prostaglandin;287;0.015873
prostaglandin;538;0.015625
prostaglandin;919;0.015873
prostaglandin;924;0.027778
prostaglandin;961;0.013333
prostaglandin;1157;0.010753
prostaglandin;1159;0.031250
psychosoci;127;0.026316
psychosoci;359;0.010989
psychosoci;370;0.007937
psychosoci;448;0.020408
psychosoci;882;0.020408
psychosoci;999;0.016393
psychosoci;1233;0.038462
psychosoci;1234;0.012658
adjust;127;0.026316
adjust;760;0.018519
adjust;1020;0.016949
adjust;192;0.013158
adjust;1084;0.016129
schoolag;127;0.026316
openend;127;0.026316
interview;127;0.026316
interview;285;0.058824
interview;845;0.031250
selfadminist;127;0.026316
selfadminist;1152;0.018182
teacher;127;0.026316
questionnair;127;0.026316
questionnair;877;0.013514
demograph;127;0.026316
demograph;935;0.021277
nurs;127;0.026316
nurs;189;0.015625
nurs;315;0.021978
nurs;730;0.029412
nurs;937;0.026316
nurs;941;0.038462
nurs;299;0.013699
nurs;1093;0.021277
nurs;938;0.071429
practition;127;0.026316
practition;134;0.012821
practition;359;0.010989
practition;731;0.020833
check;127;0.026316
check;315;0.010989
valid;127;0.026316
valid;534;0.012658
valid;658;0.011364
valid;697;0.026316
valid;731;0.020833
valid;1083;0.007353
valid;239;0.017544
valid;616;0.017544
valid;627;0.010753
valid;1041;0.013514
valid;405;0.018182
valid;843;0.021277
valid;629;0.012195
worker;127;0.026316
worker;724;0.034483
worker;730;0.029412
worker;152;0.016129
worker;288;0.020408
worker;1162;0.015385
implic;127;0.026316
implic;197;0.011905
implic;210;0.040000
implic;215;0.008850
implic;348;0.010753
implic;369;0.019231
implic;433;0.035714
implic;742;0.009615
implic;861;0.021277
implic;866;0.010000
implic;935;0.021277
implic;967;0.018868
implic;1063;0.029412
implic;1083;0.007353
implic;1114;0.035714
implic;1183;0.014286
implic;180;0.029412
implic;279;0.012195
implic;437;0.014085
implic;818;0.011364
implic;1004;0.017241
bile;129;0.055556
bile;205;0.014706
bile;232;0.021739
bile;266;0.024390
bile;313;0.012346
bile;423;0.015625
bile;424;0.011111
bile;474;0.028571
bile;616;0.017544
bile;642;0.029412
bile;656;0.090909
bile;657;0.020408
bile;658;0.011364
bile;660;0.009009
bile;725;0.017857
bile;816;0.018182
bile;835;0.017857
bile;900;0.041667
bile;935;0.021277
bile;991;0.025641
bile;993;0.012048
bile;994;0.013158
bile;1013;0.032258
bile;1016;0.010989
bile;1162;0.015385
brooklyn;130;0.034483
island;130;0.034483
colleg;130;0.034483
colleg;704;0.018519
semiquantit;131;0.021277
semiquantit;483;0.014286
chymotrypsin;131;0.021277
chymotrypsin;233;0.027027
chymotrypsin;291;0.016393
chymotrypsin;521;0.009259
chymotrypsin;719;0.011236
chymotrypsin;815;0.018519
chymotrypsin;899;0.016949
chymotrypsin;1117;0.019231
faec;131;0.021277
faec;234;0.014706
faec;299;0.013699
faec;379;0.020833
faec;380;0.025641
faec;816;0.018182
faec;930;0.019231
shaken;131;0.021277
buffer;131;0.021277
buffer;307;0.008130
buffer;416;0.022222
buffer;563;0.008000
buffer;745;0.008547
buffer;868;0.015152
buffer;542;0.010204
substrat;131;0.021277
substrat;197;0.011905
substrat;246;0.013333
substrat;305;0.012346
substrat;371;0.030303
substrat;405;0.036364
substrat;462;0.011494
substrat;532;0.007092
substrat;575;0.010417
substrat;640;0.023256
substrat;681;0.021277
substrat;717;0.021739
substrat;847;0.020000
substrat;919;0.015873
substrat;956;0.008000
substrat;1055;0.023256
substrat;1085;0.009174
substrat;1103;0.010870
substrat;1202;0.011494
substrat;1222;0.013889
substrat;572;0.012048
substrat;853;0.025000
substrat;854;0.017544
substrat;890;0.010309
substrat;1016;0.010989
violet;131;0.021277
yellow;131;0.021277
yellow;717;0.021739
green;131;0.021277
helen;131;0.021277
helen;291;0.016393
auckland;131;0.021277
auckland;379;0.020833
auckland;540;0.020000
chiefli;133;0.020408
chiefli;709;0.015385
digest;133;0.020408
digest;403;0.025000
digest;490;0.019608
digest;611;0.014925
digest;673;0.010417
digest;756;0.023256
digest;913;0.015625
digest;1146;0.022472
digest;166;0.021739
digest;693;0.012821
digest;791;0.016667
digest;1221;0.016393
britain;133;0.020408
britain;328;0.026316
britain;334;0.014286
britain;452;0.015152
britain;1094;0.076923
actual;133;0.020408
actual;147;0.014286
actual;315;0.021978
actual;463;0.014085
actual;531;0.016393
actual;1123;0.051282
actual;1134;0.023810
actual;209;0.015625
actual;258;0.009009
actual;487;0.017857
actual;559;0.006757
actual;587;0.014706
actual;597;0.014706
actual;877;0.013514
thick;133;0.020408
thick;189;0.015625
thick;371;0.015152
thick;398;0.016667
thick;727;0.030303
thick;980;0.014286
thick;1121;0.009091
thick;1235;0.019608
thick;597;0.014706
thick;613;0.015873
thick;615;0.014286
thick;813;0.018182
thick;1043;0.014286
thick;1116;0.018182
sticki;133;0.020408
sticki;189;0.015625
sticki;331;0.012346
slimi;133;0.020408
block;133;0.020408
block;530;0.010753
block;287;0.015873
block;589;0.018182
block;1044;0.012821
passag;133;0.020408
passag;503;0.015625
passag;505;0.009524
passag;1231;0.038462
passag;299;0.013699
passag;307;0.008130
passag;713;0.023256
passag;743;0.016667
passag;1055;0.023256
passag;1185;0.012346
educ;133;0.020408
educ;734;0.012500
educ;879;0.010417
educ;136;0.020833
educ;552;0.014085
educ;596;0.015152
educ;1020;0.016949
educ;1123;0.025641
diarrhea;134;0.012821
diarrhea;421;0.015625
diarrhea;428;0.055556
diarrhea;559;0.006757
diarrhea;994;0.013158
diarrhea;997;0.019231
diarrhea;1098;0.014925
fece;134;0.012821
fece;186;0.023810
fece;727;0.030303
neighbor;134;0.012821
wateri;134;0.012821
afflict;134;0.012821
afflict;226;0.047619
afflict;941;0.038462
afflict;1019;0.019231
alimentari;134;0.012821
alimentari;325;0.009901
alimentari;333;0.006289
capabl;134;0.012821
capabl;140;0.015385
capabl;260;0.011111
capabl;532;0.007092
capabl;646;0.010526
capabl;966;0.032258
capabl;1103;0.010870
capabl;1193;0.015152
academician;134;0.012821
extraordinarili;134;0.012821
perplex;134;0.012821
pool;134;0.012821
pool;205;0.014706
pool;415;0.010989
pool;660;0.009009
pool;816;0.018182
pool;850;0.023256
pool;890;0.020619
pool;1162;0.015385
pool;1201;0.012987
pool;1238;0.015385
pool;521;0.009259
pool;748;0.009259
pool;1086;0.010309
pool;1202;0.011494
pool;561;0.021277
pooper;134;0.012821
fortun;134;0.012821
fortun;367;0.011765
serious;134;0.012821
serious;838;0.014925
idiopath;134;0.012821
idiopath;545;0.014286
idiopath;902;0.008850
intric;135;0.012346
vexati;135;0.012346
abl;135;0.012346
abl;137;0.014706
abl;277;0.024390
abl;330;0.025641
abl;397;0.010204
abl;613;0.015873
abl;642;0.029412
abl;702;0.012346
abl;748;0.009259
abl;841;0.021739
abl;982;0.016129
abl;1148;0.017857
abl;1163;0.020408
abl;1218;0.016949
gear;135;0.012346
reinfect;135;0.012346
atopia;135;0.012346
play;135;0.012346
play;139;0.009804
play;195;0.020000
play;330;0.025641
play;373;0.029412
play;670;0.023810
play;728;0.028571
play;731;0.020833
play;755;0.014085
play;798;0.011236
play;803;0.013889
play;905;0.018182
play;945;0.016129
play;1016;0.010989
play;1144;0.014085
play;1169;0.018868
play;1171;0.013699
play;162;0.022222
play;299;0.013699
play;350;0.022727
play;689;0.013514
play;767;0.013889
play;1172;0.012987
play;376;0.052632
play;473;0.013158
play;968;0.010417
tax;136;0.020833
resourc;136;0.020833
burden;136;0.020833
burden;239;0.017544
burden;189;0.015625
task;136;0.020833
task;511;0.012195
task;937;0.026316
task;1123;0.025641
success;136;0.020833
success;193;0.014493
success;396;0.023810
success;542;0.010204
success;596;0.015152
success;1043;0.014286
success;1188;0.014085
success;146;0.021277
success;179;0.012821
success;289;0.040000
success;315;0.021978
success;450;0.015152
success;459;0.024390
success;634;0.014706
success;943;0.012987
success;1078;0.013889
success;1146;0.011236
success;1227;0.017857
success;887;0.016393
success;807;0.013158
health;136;0.020833
health;165;0.010989
health;185;0.010101
health;188;0.015873
health;212;0.022727
health;241;0.014925
health;247;0.018519
health;263;0.009009
health;315;0.010989
health;325;0.009901
health;360;0.010204
health;389;0.027778
health;446;0.020408
health;539;0.017544
health;617;0.011628
health;650;0.029412
health;673;0.010417
health;722;0.014493
health;730;0.029412
health;734;0.012500
health;777;0.027027
health;823;0.020833
health;835;0.017857
health;879;0.010417
health;889;0.027778
health;911;0.013514
health;922;0.012987
health;999;0.016393
health;1008;0.020000
health;1043;0.014286
health;1093;0.021277
health;1098;0.014925
health;1198;0.023810
impact;136;0.020833
impact;467;0.011905
impact;760;0.018519
impact;1034;0.011236
impact;1084;0.016129
impact;240;0.040000
impact;1119;0.015625
impact;301;0.012987
impact;511;0.012195
societi;136;0.020833
societi;203;0.012658
societi;722;0.014493
fibrocyst;136;0.020833
fibrocyst;226;0.047619
fibrocyst;300;0.022727
fibrocyst;333;0.006289
fibrocyst;522;0.010526
fibrocyst;545;0.014286
fibrocyst;617;0.011628
fibrocyst;651;0.023810
fibrocyst;727;0.030303
fibrocyst;776;0.009901
fibrocyst;872;0.022222
fibrocyst;1119;0.015625
retrograd;137;0.014706
retrograd;1199;0.016129
mago;137;0.014706
mago;494;0.013333
parotid;137;0.014706
parotid;246;0.013333
parotid;400;0.012346
parotid;412;0.027027
parotid;435;0.013889
parotid;494;0.013333
parotid;520;0.010753
parotid;526;0.015152
parotid;527;0.014493
parotid;560;0.034483
parotid;654;0.023256
parotid;745;0.008547
parotid;1172;0.012987
parotid;1199;0.016129
rat;137;0.014706
rat;277;0.024390
rat;302;0.026316
rat;311;0.052632
rat;400;0.024691
rat;442;0.012346
rat;494;0.013333
rat;533;0.013158
rat;536;0.045455
rat;563;0.008000
rat;707;0.020408
rat;742;0.009615
rat;955;0.017699
rat;966;0.032258
rat;1013;0.032258
rat;1016;0.010989
rat;1076;0.016129
rat;1197;0.013793
rat;1199;0.032258
rat;1200;0.013889
rat;1209;0.022727
rat;201;0.009804
rat;309;0.032258
rat;1143;0.012658
rat;1223;0.021277
quantiti;137;0.014706
quantiti;400;0.012346
quantiti;542;0.010204
quantiti;710;0.010309
quantiti;139;0.009804
quantiti;295;0.012987
quantiti;304;0.010526
quantiti;368;0.014493
quantiti;447;0.014085
quantiti;604;0.018519
quantiti;876;0.016949
quantiti;895;0.016667
quantiti;1030;0.015152
quantiti;1103;0.010870
quantiti;1138;0.014925
millilit;137;0.014706
millilit;307;0.008130
millilit;509;0.014706
millilit;1070;0.016393
gram;137;0.014706
gram;202;0.012658
gram;319;0.020833
gram;326;0.010989
gram;827;0.023256
gram;993;0.012048
gram;1077;0.026316
dri;137;0.014706
dri;261;0.014286
dri;303;0.020833
dri;379;0.020833
dri;380;0.025641
dri;425;0.025641
dri;522;0.010526
dri;604;0.018519
dri;805;0.016949
dri;827;0.023256
dri;876;0.016949
dri;976;0.014286
dri;993;0.012048
dri;1014;0.014706
dri;1028;0.019608
dri;1219;0.029412
dri;417;0.018868
dri;600;0.023256
dri;1128;0.015625
dri;1133;0.045455
fell;137;0.014706
fell;219;0.012195
fell;246;0.013333
fell;324;0.020000
fell;743;0.016667
fell;885;0.011765
fell;1010;0.023256
fell;1110;0.014085
rna;137;0.029412
rna;138;0.025000
rna;143;0.015873
rna;405;0.018182
rna;436;0.014925
rna;494;0.013333
rna;504;0.012821
rna;568;0.015385
rna;1103;0.010870
plu;137;0.014706
plu;145;0.016667
plu;195;0.020000
plu;232;0.021739
plu;259;0.014493
plu;310;0.025641
plu;375;0.013514
plu;434;0.018519
plu;532;0.007092
plu;636;0.035714
plu;660;0.009009
plu;677;0.022222
plu;686;0.011765
plu;696;0.016949
plu;800;0.017857
plu;885;0.011765
plu;925;0.009346
plu;956;0.008000
plu;993;0.012048
plu;1027;0.020000
plu;1086;0.010309
plu;1120;0.008065
plu;1121;0.009091
minu;137;0.014706
minu;145;0.016667
minu;172;0.010417
minu;195;0.020000
minu;232;0.021739
minu;259;0.014493
minu;310;0.025641
minu;375;0.013514
minu;660;0.009009
minu;677;0.022222
minu;686;0.011765
minu;885;0.011765
minu;956;0.008000
minu;993;0.012048
minu;1027;0.020000
minu;1120;0.008065
minu;1121;0.009091
sd;137;0.014706
sd;144;0.011494
sd;145;0.016667
sd;195;0.020000
sd;310;0.025641
sd;686;0.011765
sd;812;0.010309
sd;815;0.018519
sd;885;0.011765
sd;956;0.008000
sd;1200;0.013889
sd;1221;0.016393
sublingu;137;0.014706
sublingu;192;0.013158
submucos;137;0.014706
submucos;498;0.015385
submucos;1125;0.013158
methyl;138;0.025000
methyl;143;0.031746
methyl;436;0.014925
methyl;504;0.012821
methyl;568;0.015385
methyl;681;0.021277
nucleic;138;0.025000
nucleic;693;0.012821
nucleic;1103;0.010870
trna;138;0.025000
trna;143;0.015873
rrna;138;0.025000
rrna;143;0.015873
discern;138;0.025000
discern;1076;0.016129
obscur;138;0.025000
obscur;165;0.010989
obscur;254;0.019608
obscur;295;0.012987
obscur;353;0.038462
obscur;408;0.025000
obscur;652;0.011765
obscur;694;0.012346
obscur;947;0.046512
obscur;1130;0.012195
calciumprecipit;139;0.009804
calciumprecipit;520;0.010753
capp;139;0.009804
turbid;139;0.019608
turbid;527;0.014493
turbid;520;0.010753
turbid;742;0.009615
submaxilliari;139;0.009804
sm;139;0.009804
cfsm;139;0.009804
serin;139;0.009804
serin;1068;0.018868
serin;1136;0.015385
glycin;139;0.009804
glycin;994;0.013158
glycin;1016;0.010989
glutam;139;0.009804
phosphoru;139;0.009804
monoest;139;0.009804
aggreg;139;0.019608
aggreg;208;0.011111
aggreg;293;0.026316
aggreg;338;0.052632
aggreg;864;0.015152
aggreg;520;0.010753
aggreg;868;0.015152
aggreg;877;0.013514
ionic;139;0.009804
ionic;405;0.018182
ionic;416;0.011111
ionic;440;0.012821
ionic;484;0.009615
ionic;868;0.015152
enhanc;139;0.009804
enhanc;716;0.013333
enhanc;737;0.020833
enhanc;740;0.012346
enhanc;746;0.008475
enhanc;765;0.013514
enhanc;884;0.028571
enhanc;906;0.041667
enhanc;917;0.015152
enhanc;1197;0.013793
enhanc;508;0.008130
enhanc;529;0.014286
enhanc;534;0.012658
enhanc;1165;0.016949
enhanc;528;0.019231
enhanc;584;0.018519
enhanc;743;0.016667
enhanc;1210;0.013889
molar;139;0.009804
molar;675;0.015152
molar;725;0.017857
prosthet;139;0.009804
calciuminduc;139;0.009804
contribut;139;0.009804
contribut;183;0.022222
contribut;194;0.025641
contribut;247;0.037037
contribut;339;0.038462
contribut;488;0.041667
contribut;606;0.013514
contribut;634;0.014706
contribut;693;0.012821
contribut;697;0.026316
contribut;771;0.013889
contribut;779;0.010309
contribut;831;0.019231
contribut;903;0.052632
contribut;912;0.019608
contribut;1016;0.010989
contribut;1139;0.011765
contribut;1160;0.014286
contribut;1196;0.026316
contribut;1237;0.011494
contribut;204;0.050000
contribut;345;0.012195
contribut;367;0.023529
contribut;652;0.011765
contribut;805;0.033898
contribut;945;0.016129
contribut;976;0.014286
contribut;1003;0.019231
contribut;1130;0.012195
contribut;1206;0.023256
contribut;208;0.011111
contribut;355;0.014493
contribut;472;0.021277
contribut;516;0.017241
contribut;605;0.018868
contribut;794;0.018519
contribut;879;0.010417
monoval;140;0.015385
monoval;441;0.010417
monoval;447;0.014085
monoval;678;0.016667
rbc;140;0.015385
rbc;751;0.014085
similarli;140;0.015385
similarli;287;0.015873
similarli;572;0.012048
similarli;575;0.010417
similarli;750;0.021739
similarli;819;0.014286
similarli;941;0.038462
similarli;956;0.008000
similarli;976;0.014286
similarli;1074;0.020408
similarli;1140;0.018519
ouabainsensit;140;0.015385
ouabainsensit;303;0.020833
ouabaininsensit;140;0.015385
nakatpas;140;0.015385
